student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,caffeine_intake,sleep_quality,diet_score,internet_score,part_job_score,stress_proxy,focus_proxy
S5732,18.879272422088643,Male,1.910995428149412,2.54540576907945,2.3903853404648836,No,71.47197428524761,7.495942468189651,Fair,0.9911916120202838,High School,Average,2.1252491038062242,No,45.14867832471191,1.2913229055928985,4.5,0,0,0,5.1525363000069655,5.67944305289192
S5733,18.054633571084963,Male,2.5035923060105008,2.906914371223277,1.1550807266060983,Yes,73.05905978825682,5.839419597973825,Good,4.95245901009239,Bachelor,Poor,1.0,Yes,55.15153780901673,4.372274105896909,3.8,1,-1,1,5.616763451194895,5.532789485850548
S5734,22.033576773375426,Female,6.475020476165633,4.1888946520427,1.5618591202667729,Yes,88.61746107236719,6.0822879732691355,Fair,0.16790712143652212,High School,Good,6.181136773278253,No,84.06067290259179,6.284027524576152,2.0,0,1,1,6.83682620908646,3.9520820902527563
S5735,21.110539458904316,Male,5.560396516094166,2.184162911738903,0.8262426108693924,Yes,83.83822327878859,4.811371226149462,Fair,2.930767886634786,Bachelor,Good,1.0,No,89.24847320276895,5.57129654721899,3.9,0,1,1,5.614883120016328,5.2346282028967694
S5736,18.908728306418016,Female,4.351293571836014,3.062596031214975,0.7331756848984395,No,77.40332189816854,6.417544804231071,Good,0.14851082456348483,,Average,5.870347218136308,No,80.98974831496983,3.7349997891337994,3.7,1,0,0,4.756797140023217,6.624361337424879
S5737,22.003924703502896,Female,4.3820359916861715,4.075925851622715,1.1439585557384468,Yes,88.21070396316313,4.267674073903035,Good,2.041109116844607,High School,Average,2.3542674376741575,Yes,59.07468275700317,5.38358853706552,2.1,1,0,1,6.307506959784148,3.8949951375036718
S5738,21.842469693507592,Female,2.993199084036461,2.000739378486942,1.6276536564260649,No,98.21502221987134,5.4041641690029945,Poor,1.1032144843723408,Bachelor,Good,3.008126283987827,No,50.40712408461814,1.980878234105231,1.4,-1,1,0,5.80202158303557,5.210407399631477
S5739,21.08095598793343,Female,3.4627341399920546,1.9255968112718282,0.1311500704268419,No,77.2526816587199,7.0996926504166336,Good,0.0,Bachelor,Good,1.963632633864984,Yes,68.71086501224084,2.1998882153636132,4.5,1,1,0,3.8664964787113876,6.933538046386996
S5740,20.059880315727312,Male,1.3946905020051814,3.977491822591321,3.6481628436689446,No,81.20797878617496,7.078500137938752,Good,3.104105848398527,Master,Poor,3.835815545452053,No,34.43130593848583,4.255521524390287,2.7,1,-1,0,5.123515036448305,5.69910246685359
S5741,19.057218366171607,Female,4.227202239733078,2.9075233776246394,1.8489509107501596,No,89.88752110204061,7.061586421801828,Good,2.1005220500606834,Bachelor,Average,8.063019277436787,No,74.79007342056359,4.002440668864915,5.2,1,0,0,3.625256780892735,7.673152481757907
S5742,21.00018684427365,Other,4.646248968808486,0.05263035191180203,2.6872952484314485,Yes,61.874173256389525,5.413559549376396,Good,0.932550193022271,High School,Good,3.1129401180577854,No,67.28094632503841,4.696831380852351,2.6,1,1,1,5.102171189441964,5.37406940370002
S5743,24.0,Male,4.508751112588897,1.3645565142895921,2.9100157918254292,Yes,74.4029654925476,5.3112520723425085,Good,6.0,Bachelor,Average,6.950000994794749,Yes,86.50719452971236,4.865297359918099,4.3,1,0,1,4.491393139153559,6.019992642404575
S5744,24.0,Male,4.364941647205206,0.868474935526837,0.03066547414768179,No,92.48854328374253,5.858624252598631,Fair,2.8501275702647137,High School,Good,7.694200114400503,No,96.55886716079601,3.2757094910567224,4.1,0,1,0,3.7487602060485052,7.0945625873839075
S5745,17.0,Male,4.256181273183512,2.5013736175575008,0.0,Yes,63.43334080834304,3.904606272515906,Good,0.0,High School,Average,2.2315898861694774,No,58.20019570688079,1.0,3.7,1,0,1,5.298500854947731,4.566318353558935
S5746,21.016000343992104,Male,1.9253805808999789,3.55120114193172,0.9621959114301666,No,88.4240418651116,5.542066248854741,Fair,6.0,High School,Good,5.958856806723523,No,62.856728118870464,3.682042398925157,5.7,0,1,0,3.3111355258325377,7.5885592703222535
S5747,20.8746556213441,Female,4.251427445726366,1.9197620749419917,3.3909106085584226,No,87.4167115459594,6.474343003752932,Good,4.981571357522787,High School,Average,8.955685421222071,No,82.77418256758757,3.214825470100852,6.7,1,0,0,2.688206851983114,8.341716841483871
S5748,22.899798365231796,Male,5.0630704209734105,1.5296244549002178,3.571159104845708,No,84.12129292776557,6.79194677173687,Fair,0.0,Bachelor,Average,3.9949658856276766,No,73.86148335997392,3.6492136384168647,3.0,0,0,0,5.600174952531942,6.016472417381547
S5749,24.0,Male,2.544524785448003,1.9727961343350153,0.02958011112137745,No,83.47271254654471,5.215331727382634,Good,6.0,Bachelor,Average,7.885368665909668,No,68.2039502602868,1.8812498761599417,5.2,1,0,0,2.941495027144305,7.355412104100441
S5750,20.127399423614953,Other,4.085096352180507,1.6809813984145991,0.0665761262144382,Yes,69.41900765655794,7.2411374593942615,Good,0.0,Master,Average,4.181364113620224,No,67.33174116692798,3.2691003950746453,3.5,1,0,1,5.510152711124697,6.042772593553708
S5751,18.9704239178248,Male,1.7959791785332784,2.6173346136644677,2.4464668954243995,No,70.8258505506226,7.559201549991348,Fair,0.9820096022426522,High School,Average,2.1034286577820223,No,45.587117853485374,1.3048694288336828,3.6,0,0,0,5.02916697786227,5.591706749159627
S5752,23.972774058777905,Male,4.769080904881758,2.488482753842415,2.3436746419571053,Yes,73.582196589133,6.407199676234886,Good,5.993312572634473,High School,Good,1.0694535527720743,No,77.13072216429747,6.213717835291385,4.4,1,1,1,4.9168866113911625,5.15535827519735
S5753,23.95304341843569,Female,3.8066130587929674,3.344240993548663,1.9061784885711641,No,72.64282919157834,6.9576733302648295,Poor,2.9193130915103165,Bachelor,Good,2.329092582234517,Yes,58.048750245291814,7.455298390053529,2.6,-1,1,0,7.247516794061133,3.645136967187685
S5754,19.93828641964604,Male,3.5972819591636283,2.642143534938183,2.2128210390096004,No,72.97947361920384,3.4624954483318957,Fair,1.139161565700904,High School,Good,7.900708280720897,No,61.928651223454956,4.45984293734031,2.6,0,1,0,4.861521034361128,4.849864520035456
S5755,19.034041173540235,Female,2.9382296214805024,0.030825675514665016,1.9126936343603727,No,86.86616473522675,7.584819102158456,Good,5.907836463842623,High School,Poor,6.18177953174468,Yes,84.11487412543693,2.628325465683779,7.0,1,-1,0,2.93940294070058,8.002356566193773
S5756,18.827209018542174,Female,4.623598890425544,1.1918209162278819,4.154860245055362,No,86.29214683495854,6.303182834460087,Fair,0.0,High School,Average,9.683360792343352,No,80.60145747099834,5.605280100529696,3.2,0,0,0,5.398811690963205,4.817657006166915
S5757,23.147826800118967,Male,5.190776705910784,2.9481268904629636,0.8733329358138284,No,91.35707644749417,4.917641584491092,Good,3.749632493101065,High School,Poor,4.091655610744172,No,85.06008941368246,2.6475229214709595,4.2,1,-1,0,4.480227786372197,5.907944476819798
S5758,17.923206956165522,Female,5.952757498524301,1.2364813076957473,1.7068132816207782,No,80.5932081226725,6.295701359235389,Fair,5.11248687594707,High School,Good,1.321530671129787,Yes,85.84804254621,3.450688558839902,3.2,0,1,0,4.359977899180201,6.551048357311012
S5759,19.083311253856913,Male,4.09256759121265,4.102443729887961,1.5609332516783923,No,70.39506074411678,3.31510338921023,Good,1.9666493155296343,High School,Good,6.850538128966982,No,56.74576850882043,4.80561687104063,4.5,1,1,0,3.290409472119855,5.5864344537167865
S5760,22.85343584332303,Female,4.639605635626608,2.4601547792177176,1.21459218341793,Yes,86.26946705880847,6.457193608205658,Poor,2.966827548817709,,Average,4.234064491688892,Yes,79.95539948896501,3.583829303456003,4.2,-1,0,1,5.806486368451126,6.312151949040479
S5761,24.0,Male,6.525034628873261,3.4402400622320513,3.8669871190902363,No,99.8851175422578,7.384035184496856,Poor,4.978407181247511,High School,Average,6.8031345042556275,Yes,100.0,4.821652214331049,4.0,-1,0,0,5.264398156721819,6.2223499226185455
S5762,18.077545750822136,Other,3.0735669190268338,2.1547141596919173,2.553755879866113,No,87.97672062178682,5.681940349761129,Good,4.1208426498036195,High School,Good,9.29587905372105,No,66.51257337898224,2.2689791412191425,6.8,1,1,0,2.691195959351531,8.241846921874947
S5763,23.04433883060394,Female,3.0818072695266108,2.015739967346018,2.684003502280895,Yes,64.0215258041657,7.12773357157559,Fair,5.163336385582865,High School,Good,9.934425395576861,No,69.98618161757972,5.1681721222533685,6.5,0,1,1,3.792390704091968,6.889023044347127
S5764,19.88523800107166,Male,5.202930927086779,3.1027044527858534,4.1840095519796385,Yes,78.83207024431978,6.135498706697819,Poor,0.0,Bachelor,Poor,9.894562210016224,No,83.02149369460207,5.077457333082044,1.4,-1,-1,1,7.585383105866565,3.6321978256537837
S5765,19.028799102639766,Female,3.7160683127783045,1.9263551041327243,1.5494693181104238,No,80.36021772252889,5.191247300430281,Poor,0.0,,Average,1.0,No,56.6258075652762,2.730790362266398,2.3,-1,0,0,6.027647885916719,5.051454381159809
S5766,21.86346943030261,Male,3.4436776538312213,2.073051979631201,4.888587382865588,No,97.15919628388784,7.258520954905568,Good,4.88504063417108,,Poor,9.004537928060559,No,75.6420171854032,3.2100718294391704,5.3,1,-1,0,3.848210032155569,7.221336456225634
S5767,18.970829862806056,Male,1.9689056888663816,2.785915874754772,1.3496613183977857,Yes,82.77905247968998,6.3689228386692935,Poor,0.9773493173120535,Master,Average,2.978355308516891,No,44.48659745267782,3.6170403603994496,3.0,-1,0,1,6.374352112986889,5.227185748785883
S5768,22.11879939341929,Female,6.332212426399369,4.1476076497994745,1.4771151688786168,Yes,88.77790963282996,6.092253235166141,Fair,0.0,High School,Good,5.992546838221387,No,85.41546571671569,6.342647395347009,4.1,0,1,1,6.432085395198791,4.292735289864675
S5769,17.09194336616092,Other,4.306896914265511,3.3320783395054887,0.8045998765843134,No,73.29125256669846,6.461794418338691,Good,5.82594658926276,High School,Average,7.045009650296424,No,76.86783929170508,4.339731560378862,5.9,1,0,0,2.6997994422051654,7.753559232153967
S5770,23.00175218710783,Male,3.522046205362553,2.188517559789512,2.2039405209701943,No,87.50086415097806,4.506350391178333,Good,1.0373351242830824,Bachelor,Good,9.034113164791302,No,68.70209463290088,4.5344717018661775,6.3,1,1,0,2.7656729557848116,7.066876657919277
S5771,19.887502471249594,Female,0.6546291271040015,2.315416541365484,1.3336327288286367,Yes,83.45450613703728,5.459256193602537,Poor,2.954510619284047,Bachelor,Good,6.000885116072753,No,34.93395925062037,3.9406075451886045,4.1,-1,1,1,4.926490539682182,6.228762673365677
S5772,20.074504033933575,Female,2.5899225555532737,1.6343032476774224,1.3046241263008198,Yes,88.1596648975769,5.248355111400913,Good,6.0,Bachelor,Poor,9.937031587006796,No,72.41063958516308,4.2045521647495745,5.3,1,-1,1,3.559638392510514,7.008239667200298
S5773,17.002236691256506,Female,2.6413793601724618,1.7919557063400113,3.0537851193759096,No,83.24579479259452,6.491446126787819,Fair,4.003068315188963,Bachelor,Good,5.060988374240486,Yes,62.604476381005334,1.0,5.3,0,1,0,3.8068393128749047,6.563503460175203
S5774,22.732224035855698,Male,4.888034995980522,1.516968173540419,3.532690968430115,No,84.65821276921056,6.850786425997158,Fair,0.0,Bachelor,Average,4.053505160408761,No,74.3010705649817,3.701159279700164,3.4,0,0,0,4.936344355486588,5.685291614580826
S5775,21.090319375721915,Female,6.6534517120107886,2.254687741025828,2.6064479271594605,No,83.60322577119135,6.711561106140799,Good,3.062244993187232,Master,Average,5.0468163910491395,Yes,97.5429100965066,5.324379726730227,4.2,1,0,0,4.440928525815906,5.983653518028084
S5776,19.997203410407465,Female,2.5697290322168476,1.5415958350562502,1.2808717804619993,Yes,86.33868094532285,5.2216944744734874,Good,5.864290339309015,Bachelor,Poor,9.999757434496093,No,72.26176042950581,4.164400027244948,4.0,1,-1,1,4.21649276630313,6.180363915138106
S5777,17.138768856491225,Female,5.160283907657258,4.015524982959796,2.481862769629813,No,98.63928037215653,6.237941724650839,Fair,0.8752858695508561,High School,Average,8.901350174772766,No,79.43728476041203,1.0,4.6,0,0,0,4.969003461187248,5.779137763618999
S5778,22.87360033290056,Male,2.153235644667442,0.9408027805775311,3.2166434124365795,No,75.73802588800004,5.998254600906702,Fair,5.967918956864651,High School,Poor,7.010528438260329,No,64.11718184736819,2.8393751550863113,4.4,0,-1,0,4.438454721012547,6.842167999508305
S5779,17.63339257511858,Female,2.712766381294931,2.7905577519456517,1.5817687258003625,No,76.94294238102574,3.97958151043923,Good,0.0,High School,Average,2.9604795977789817,No,36.17226661150815,3.6069572625271924,2.7,1,0,0,4.636507742203102,4.778786951416635
S5780,23.032207665759987,Female,3.369487000011048,2.414187552547868,1.7560294012964959,Yes,83.78975319588491,6.669595484746265,Poor,0.0,Master,Good,8.705820078669797,No,65.62429242791852,4.916960171252431,2.8,-1,1,1,5.4549425362176835,5.461386712673233
S5781,20.033647898886045,Female,3.0453793340409696,2.0040952596020802,1.86200805122797,No,89.95843159709469,6.436371855752673,Good,1.985032228944399,High School,Good,10.0,Yes,64.73775986281161,3.4327526175340393,5.9,1,1,0,2.3079222835051705,8.013936402654124
S5782,21.80488808269056,Female,2.47663417452265,0.8667482914848146,1.9684084252983098,No,89.52142540364117,8.642238901701983,Fair,3.9909872696572934,High School,Good,6.036993621498799,No,70.86758736401187,2.6701523205660522,6.3,0,1,0,2.9315692633906045,8.574154864150584
S5783,21.8870762841447,Female,2.3962030708714672,1.743471762862968,2.0792370633297943,No,93.4142714532428,6.594939686014907,Poor,3.9870252795606653,High School,Average,8.997116698054597,Yes,59.743136713135286,2.748008383695804,4.7,-1,0,0,4.075754578102912,7.419725801001613
S5784,18.31796583547288,Female,5.949517599637799,3.4909965640385323,2.036805719341583,Yes,92.1739586699873,7.006716286839252,Fair,0.0,Bachelor,Good,9.074713959764633,Yes,100.0,6.720985109806319,3.1,0,1,1,6.366660173009247,4.416692837556843
S5785,17.964731014642933,Female,4.280659375649962,3.7574478861364105,3.3422170915898404,Yes,84.38928557855971,5.399188124530574,Good,2.014573702982338,High School,Good,4.892524200202336,No,66.65719903541473,5.120840694981804,3.6,1,1,1,4.862011140497477,5.295122323354828
S5786,23.084356302564338,Female,3.325871517450993,0.7858665973039911,0.683319688610865,No,89.00883138445339,7.593050268421912,Good,0.06274011137516586,High School,Good,4.1935478169742915,No,84.05380564970712,2.8654697208787763,4.7,1,1,0,3.307064005102779,7.879939584402255
S5787,19.924910618738068,Male,2.9609966266092353,2.625858039289697,1.350416147082391,No,61.33418768430222,6.415311016067323,Good,4.863628687536622,Bachelor,Good,9.171805748899915,Yes,64.31750765276635,3.541935658225408,5.6,1,1,0,2.59038651276089,7.524738709409872
S5788,17.0,Male,7.060100640359379,3.2910050364406467,3.135560330985327,No,88.58207213750518,6.09244653831972,Good,4.891077326265621,,Average,5.83454301139966,Yes,95.0755435364899,5.313640231857637,4.4,1,0,0,4.5071565628122405,6.208706675833794
S5789,20.980351351245467,Male,2.6784003915910137,2.4115163173068983,2.6842057345233283,No,81.5553233154816,8.684878512887533,Fair,5.079734914569641,High School,Good,3.9099647784516796,Yes,60.04112768821443,2.1898599105229937,6.1,0,1,0,3.2081658308281122,8.326015057023472
S5790,21.969347912298666,Female,5.33971389594328,3.093072341377983,1.5445898340679909,No,99.95288741059596,8.493246415240277,Poor,6.0,Bachelor,Good,2.0961169051615594,No,95.4071645008159,3.7928602616419926,5.5,-1,1,0,3.7416755012735394,7.598813940692688
S5791,23.953852061770643,Male,0.9323711579175227,3.2774765902851746,1.4431745965915062,Yes,88.62704681613157,6.445165038440159,Poor,5.983151467321234,Bachelor,Good,5.035124237571273,No,37.837136701661706,2.6904224020917358,5.0,-1,1,1,4.78543992523968,6.666496593707815
S5792,23.986769877217803,Other,2.066565922598007,4.836283307587975,2.9237010401106502,Yes,88.11058178824166,7.095341195304312,Good,1.9544712256614563,High School,Good,4.997489261777024,No,42.55331710136791,4.168615595155031,4.9,1,1,1,4.581526137223668,6.521881543923104
S5793,22.03049787334388,Female,0.015470014223075647,2.1063072839528276,2.5086075024087324,No,82.14745480815562,3.7104244232175816,Poor,4.02007411643174,Bachelor,Average,2.0626030849090418,No,29.466812644476867,1.0533990617793434,2.7,-1,0,0,5.318306349899609,4.346804615798915
S5794,17.0,Male,3.641154774072009,2.830879508829431,3.498604825318661,No,81.7745584131224,3.4860562015930228,Fair,3.137358291789749,Bachelor,Good,3.7334952350353223,Yes,60.57770080450778,3.35899014459341,2.4,0,1,0,4.717818434205773,4.901558765948373
S5795,19.854127399494885,Male,3.1335056230858305,2.912683803292474,2.221838485965513,No,85.74402567647286,7.419933325744848,Poor,5.9139161313023445,Bachelor,Good,8.868759725415597,Yes,74.05338397908062,3.826290450998527,5.5,-1,1,0,3.4473813472554444,7.288326089546396
S5796,23.0561081438284,Female,5.67047169156512,0.9506269533658273,1.2317639038017594,No,89.31206643029576,5.772434509716361,Poor,4.950982118253413,Bachelor,Average,6.914295021827524,No,98.93802044250828,3.4558872191784187,5.2,-1,0,0,4.109544819227793,6.825203347991381
S5797,21.775032800858973,Male,4.254729875353965,3.022409413176974,0.6003509678633855,No,69.07244155435262,7.0575682549469345,Good,0.9483239070192758,Master,Poor,10.0,No,79.72642332609131,2.401784750328792,4.7,1,-1,0,4.23538183173934,6.7202252489739305
S5798,23.763378548425283,Female,2.008937202007036,1.7378331728438556,2.73620405990778,No,97.27739639578807,4.871739349576877,Fair,0.8565289581193088,Bachelor,Poor,5.693339406843569,Yes,43.502465155844554,2.894485463695873,4.0,0,-1,0,5.64926840617427,5.84260835474032
